Date,NIFTY
2017-10-26,10343.799805
2017-10-27,10323.049805
2017-10-30,10363.650391
2017-10-31,10335.299805
2017-11-01,10440.5
2017-11-02,10423.799805
2017-11-03,10452.5
2017-11-06,10451.799805
2017-11-07,10350.150391
2017-11-08,10303.150391
2017-11-09,10308.950195
2017-11-10,10321.75
2017-11-13,10224.950195
2017-11-14,10186.599609
2017-11-15,10118.049805
2017-11-16,10214.75
2017-11-17,10283.599609
2017-11-20,10298.75
2017-11-21,10326.900391
2017-11-22,10342.299805
2017-11-23,10348.75
2017-11-24,10389.700195
2017-11-27,10399.549805
2017-11-28,10370.25
2017-11-29,10361.299805
2017-11-30,10226.549805
2017-12-01,10121.799805
2017-12-04,10127.75
2017-12-05,10118.25
2017-12-06,10044.099609
2017-12-07,10166.700195
2017-12-08,10265.650391
2017-12-11,10322.25
2017-12-12,10240.150391
2017-12-13,10192.950195
2017-12-14,10252.099609
2017-12-15,10333.25
2017-12-18,10388.75
2017-12-19,10463.200195
2017-12-20,10444.200195
2017-12-21,10440.299805
2017-12-22,10493
2017-12-26,10531.5
2017-12-27,10490.75
2017-12-28,10477.900391
2017-12-29,10530.700195
2018-01-02,10442.200195
2018-01-03,10443.200195
2018-01-04,10504.799805
2018-01-05,10558.849609
2018-01-08,10623.599609
2018-01-09,10637
2018-01-10,10632.200195
2018-01-11,10651.200195
2018-01-12,10681.25
2018-01-15,10741.549805
2018-01-16,10700.450195
2018-01-17,10788.549805
2018-01-18,10817
2018-01-19,10894.700195
2018-01-22,10966.200195
2018-01-23,11083.700195
2018-01-24,11086
2018-01-25,11069.650391
2018-01-29,11130.400391
2018-01-30,11049.650391
2018-01-31,11027.700195
2018-02-01,11016.900391
2018-02-02,10760.599609
2018-02-05,10666.549805
2018-02-06,10498.25
2018-02-07,10476.700195
2018-02-08,10576.849609
2018-02-09,10454.950195
2018-02-12,10539.75
2018-02-14,10500.900391
2018-02-15,10545.5
2018-02-16,10452.299805
2018-02-19,10378.400391
2018-02-20,10360.400391
2018-02-21,10397.450195
2018-02-22,10382.700195
2018-02-23,10491.049805
2018-02-26,10582.599609
2018-02-27,10554.299805
2018-02-28,10492.849609
2018-03-01,10458.349609
2018-03-05,10358.849609
2018-03-06,10249.25
2018-03-07,10154.200195
2018-03-08,10242.650391
2018-03-09,10226.849609
2018-03-12,10421.400391
2018-03-13,10426.849609
2018-03-14,10410.900391
2018-03-15,10360.150391
2018-03-16,10195.150391
2018-03-19,10094.25
2018-03-20,10124.349609
2018-03-21,10155.25
2018-03-22,10114.75
2018-03-23,9998.049805
2018-03-26,10130.650391
2018-03-27,10184.150391
2018-03-28,10113.700195
2018-04-02,10211.799805
2018-04-03,10245
2018-04-04,10128.400391
2018-04-05,10325.150391
2018-04-06,10331.599609
2018-04-09,10379.349609
2018-04-10,10402.25
2018-04-11,10417.150391
2018-04-12,10458.650391
2018-04-13,10480.599609
2018-04-16,10528.349609
2018-04-17,10548.700195
2018-04-18,10526.200195
2018-04-19,10565.299805
2018-04-20,10564.049805
2018-04-23,10584.700195
2018-04-24,10614.349609
2018-04-25,10570.549805
2018-04-26,10617.799805
2018-04-27,10692.299805
2018-04-30,10739.349609
2018-05-02,10718.049805
2018-05-03,10679.650391
2018-05-04,10618.25
2018-05-07,10715.5
2018-05-08,10717.799805
2018-05-09,10741.700195
2018-05-10,10716.549805
2018-05-11,10806.5
2018-05-14,10806.599609
2018-05-15,10801.849609
2018-05-16,10741.099609
2018-05-17,10682.700195
2018-05-18,10596.400391
2018-05-21,10516.700195
2018-05-22,10536.700195
2018-05-23,10430.349609
2018-05-24,10513.849609
2018-05-25,10605.150391
2018-05-28,10688.650391
2018-05-29,10633.299805
2018-05-30,10614.349609
2018-05-31,10736.150391
2018-06-01,10696.200195
2018-06-04,10628.5
2018-06-05,10593.150391
2018-06-06,10684.650391
2018-06-07,10768.349609
2018-06-08,10767.650391
2018-06-11,10786.950195
2018-06-12,10842.849609
2018-06-13,10856.700195
2018-06-14,10808.049805
2018-06-15,10817.700195
2018-06-18,10799.849609
2018-06-19,10710.450195
2018-06-20,10772.049805
2018-06-21,10741.099609
2018-06-22,10821.849609
2018-06-25,10762.450195
2018-06-26,10769.150391
2018-06-27,10671.400391
2018-06-28,10589.099609
2018-06-29,10714.299805
2018-07-02,10657.299805
2018-07-03,10699.900391
2018-07-04,10769.900391
2018-07-05,10749.75
2018-07-06,10772.650391
2018-07-09,10852.900391
2018-07-10,10947.25
2018-07-11,10948.299805
2018-07-12,11023.200195
2018-07-13,11018.900391
2018-07-16,10936.849609
2018-07-17,11008.049805
2018-07-18,10980.450195
2018-07-19,10957.099609
2018-07-20,11010.200195
2018-07-23,11084.75
2018-07-24,11134.299805
2018-07-25,11132
2018-07-26,11167.299805
2018-07-27,11278.349609
2018-07-30,11319.549805
2018-07-31,11356.5
2018-08-01,11346.200195
2018-08-02,11244.700195
2018-08-03,11360.799805
2018-08-06,11387.099609
2018-08-07,11389.450195
2018-08-08,11450
2018-08-09,11470.700195
2018-08-10,11429.5
2018-08-13,11355.75
2018-08-14,11435.099609
2018-08-16,11385.049805
2018-08-17,11470.75
2018-08-20,11551.75
2018-08-21,11570.900391
2018-08-23,11582.75
2018-08-24,11557.099609
2018-08-27,11691.950195
2018-08-28,11738.5
2018-08-29,11691.900391
2018-08-30,11676.799805
2018-08-31,11680.5
2018-09-03,11582.349609
2018-09-04,11520.299805
2018-09-05,11476.950195
2018-09-06,11536.900391
2018-09-07,11589.099609
2018-09-10,11438.099609
2018-09-11,11287.5
2018-09-12,11369.900391
2018-09-14,11515.200195
2018-09-17,11377.75
2018-09-18,11278.900391
2018-09-19,11234.349609
2018-09-21,11143.099609
2018-09-24,10967.400391
2018-09-25,11067.450195
2018-09-26,11053.799805
2018-09-27,10977.549805
2018-09-28,10930.450195
2018-10-01,11008.299805
2018-10-03,10858.25
2018-10-04,10599.25
2018-10-05,10316.450195
2018-10-08,10348.049805
2018-10-09,10301.049805
2018-10-10,10460.099609
2018-10-11,10234.650391
2018-10-12,10472.5
2018-10-15,10512.5
2018-10-16,10584.75
2018-10-17,10453.049805
2018-10-19,10303.549805
2018-10-22,10245.25
2018-10-23,10146.799805
2018-10-24,10224.75
2018-10-25,10124.900391
2018-10-26,10030
2018-10-29,10250.849609
2018-10-30,10198.400391
2018-10-31,10386.599609
2018-11-01,10380.450195
2018-11-02,10553
2018-11-05,10524
2018-11-06,10530
2018-11-07,10598.400391
2018-11-09,10585.200195
2018-11-12,10482.200195
2018-11-13,10582.5
2018-11-14,10576.299805
2018-11-15,10616.700195
2018-11-16,10682.200195
2018-11-19,10763.400391
2018-11-20,10656.200195
2018-11-21,10600.049805
2018-11-22,10526.75
2018-11-26,10628.599609
2018-11-27,10685.599609
2018-11-28,10728.849609
2018-11-29,10858.700195
2018-11-30,10876.75
2018-12-03,10883.75
2018-12-04,10869.5
2018-12-05,10782.900391
2018-12-06,10601.150391
2018-12-07,10693.700195
2018-12-10,10488.450195
2018-12-11,10549.150391
2018-12-12,10737.599609
2018-12-13,10791.549805
2018-12-14,10805.450195
2018-12-17,10888.349609
2018-12-18,10908.700195
2018-12-19,10967.299805
2018-12-20,10951.700195
2018-12-21,10754
2018-12-24,10663.5
2018-12-26,10729.849609
2018-12-27,10779.799805
2018-12-28,10859.900391
2018-12-31,10862.549805
2019-01-02,10792.5
2019-01-03,10672.25
2019-01-04,10727.349609
2019-01-07,10771.799805
2019-01-08,10802.150391
2019-01-09,10855.150391
2019-01-10,10821.599609
2019-01-11,10794.950195
2019-01-14,10737.599609
2019-01-15,10886.799805
2019-01-16,10890.299805
2019-01-17,10905.200195
2019-01-18,10906.950195
2019-01-21,10961.849609
2019-01-22,10922.75
2019-01-23,10831.5
2019-01-24,10849.799805
2019-01-25,10780.549805
2019-01-28,10661.549805
2019-01-29,10652.200195
2019-01-30,10651.799805
2019-01-31,10830.950195
2019-02-01,10893.650391
2019-02-04,10912.25
2019-02-05,10934.349609
2019-02-06,11062.450195
2019-02-07,11069.400391
2019-02-08,10943.599609
2019-02-11,10888.799805
2019-02-12,10831.400391
2019-02-14,10746.049805
2019-02-15,10724.400391
2019-02-18,10640.950195
2019-02-19,10604.349609
2019-02-20,10735.450195
2019-02-21,10789.849609
2019-02-22,10791.650391
2019-02-25,10880.099609
2019-02-26,10835.299805
2019-02-27,10806.650391
2019-02-28,10792.5
2019-03-01,10863.5
2019-03-05,10987.450195
2019-03-06,11053
2019-03-07,11058.200195
2019-03-08,11035.400391
2019-03-11,11168.049805
2019-03-12,11301.200195
2019-03-13,11341.700195
2019-03-14,11343.25
2019-03-15,11426.849609
2019-03-18,11462.200195
2019-03-19,11532.400391
2019-03-20,11521.049805
2019-03-22,11456.900391
2019-03-25,11354.25
2019-03-26,11483.25
2019-03-27,11445.049805
2019-03-28,11570
2019-04-01,11669.150391
2019-04-02,11713.200195
2019-04-03,11643.950195
2019-04-04,11598
2019-04-05,11665.950195
2019-04-08,11604.5
2019-04-09,11671.950195
2019-04-10,11584.299805
2019-04-11,11596.700195
2019-04-12,11643.450195
2019-04-15,11690.349609
2019-04-16,11787.150391
2019-04-18,11752.799805
2019-04-22,11594.450195
2019-04-23,11575.950195
2019-04-24,11726.150391
2019-04-25,11641.799805
2019-04-26,11754.650391
2019-04-30,11748.150391
2019-05-02,11724.75
2019-05-03,11712.25
2019-05-06,11598.25
2019-05-07,11497.900391
2019-05-08,11359.450195
2019-05-09,11301.799805
2019-05-10,11278.900391
2019-05-13,11148.200195
2019-05-14,11222.049805
2019-05-15,11157
2019-05-16,11257.099609
2019-05-17,11407.150391
2019-05-20,11828.25
2019-05-21,11709.099609
2019-05-22,11737.900391
2019-05-23,11657.049805
2019-05-24,11844.099609
2019-05-27,11924.75
2019-05-28,11928.75
2019-05-29,11861.099609
2019-05-30,11945.900391
2019-05-31,11922.799805
2019-06-03,12088.549805
2019-06-04,12021.650391
2019-06-06,11843.75
2019-06-07,11870.650391
2019-06-10,11922.700195
2019-06-11,11965.599609
2019-06-12,11906.200195
2019-06-13,11914.049805
2019-06-14,11823.299805
2019-06-17,11672.150391
2019-06-18,11691.5
2019-06-19,11691.450195
2019-06-20,11831.75
2019-06-21,11724.099609
2019-06-24,11699.650391
2019-06-25,11796.450195
2019-06-26,11847.549805
2019-06-27,11841.549805
2019-06-28,11788.849609
2019-07-01,11865.599609
2019-07-02,11910.299805
2019-07-03,11916.75
2019-07-04,11946.75
2019-07-05,11811.150391
2019-07-08,11558.599609
2019-07-09,11555.900391
2019-07-10,11498.900391
2019-07-11,11582.900391
2019-07-12,11552.5
2019-07-15,11588.349609
2019-07-16,11662.599609
2019-07-17,11687.5
2019-07-18,11596.900391
2019-07-19,11419.25
2019-07-22,11346.200195
2019-07-23,11331.049805
2019-07-24,11271.299805
2019-07-25,11252.150391
2019-07-26,11284.299805
2019-07-29,11189.200195
2019-07-30,11085.400391
2019-07-31,11118
2019-08-01,10980
2019-08-02,10997.349609
2019-08-05,10862.599609
2019-08-06,10948.25
2019-08-07,10855.5
2019-08-08,11032.450195
2019-08-09,11109.650391
2019-08-13,10925.849609
2019-08-14,11029.400391
2019-08-16,11047.799805
2019-08-19,11053.900391
2019-08-20,11017
2019-08-21,10918.700195
2019-08-22,10741.349609
2019-08-23,10829.349609
2019-08-26,11057.849609
2019-08-27,11105.349609
2019-08-28,11046.099609
2019-08-29,10948.299805
2019-08-30,11023.25
2019-09-03,10797.900391
2019-09-04,10844.650391
2019-09-05,10847.900391
2019-09-06,10946.200195
2019-09-09,11003.049805
2019-09-11,11035.700195
2019-09-12,10982.799805
2019-09-13,11075.900391
2019-09-16,11003.5
2019-09-17,10817.599609
2019-09-18,10840.650391
2019-09-19,10704.799805
2019-09-20,11274.200195
2019-09-23,11600.200195
2019-09-24,11588.200195
2019-09-25,11440.200195
2019-09-26,11571.200195
2019-09-27,11512.400391
2019-09-30,11474.450195
2019-10-01,11359.900391
2019-10-03,11314
2019-10-04,11174.75
2019-10-07,11126.400391
2019-10-09,11313.299805
2019-10-10,11234.549805
2019-10-11,11305.049805
2019-10-14,11341.150391
2019-10-15,11428.299805
2019-10-16,11464
2019-10-17,11586.349609
2019-10-18,11661.849609
2019-10-22,11588.349609
2019-10-23,11604.099609
2019-10-24,11582.599609
2019-10-25,11583.900391
2019-10-29,11786.849609
2019-10-30,11844.099609
2019-10-31,11877.450195
2019-11-01,11890.599609
2019-11-04,11941.299805
2019-11-05,11917.200195
2019-11-06,11966.049805
2019-11-07,12012.049805
2019-11-08,11908.150391
2019-11-11,11913.450195
2019-11-13,11840.450195
2019-11-14,11872.099609
2019-11-15,11895.450195
2019-11-18,11884.5
2019-11-19,11940.099609
2019-11-20,11999.099609
2019-11-21,11968.400391
2019-11-22,11914.400391
2019-11-25,12073.75
2019-11-26,12037.700195
2019-11-27,12100.700195
2019-11-28,12151.150391
2019-11-29,12056.049805
2019-12-02,12048.200195
2019-12-03,11994.200195
2019-12-04,12043.200195
2019-12-05,12018.400391
2019-12-06,11921.5
2019-12-09,11937.5
2019-12-10,11856.799805
2019-12-11,11910.150391
2019-12-12,11971.799805
2019-12-13,12086.700195
2019-12-16,12053.950195
2019-12-17,12165
2019-12-18,12221.650391
2019-12-19,12259.700195
2019-12-20,12271.799805
2019-12-23,12262.75
2019-12-24,12214.549805
2019-12-26,12126.549805
2019-12-27,12245.799805
2019-12-30,12255.849609
2019-12-31,12168.450195
2020-01-01,12182.5
2020-01-02,12282.200195
2020-01-03,12226.650391
2020-01-06,11993.049805
2020-01-07,12052.950195
2020-01-08,12025.349609
2020-01-09,12215.900391
2020-01-10,12256.799805
2020-01-13,12329.549805
2020-01-14,12362.299805
2020-01-15,12343.299805
2020-01-16,12355.5
2020-01-17,12352.349609
2020-01-20,12224.549805
2020-01-21,12169.849609
2020-01-22,12106.900391
2020-01-23,12180.349609
2020-01-24,12248.25
2020-01-27,12119
2020-01-28,12055.799805
2020-01-29,12129.5
2020-01-30,12035.799805
2020-01-31,11962.099609
2020-02-03,11707.900391
2020-02-04,11979.650391
2020-02-05,12089.150391
2020-02-06,12137.950195
2020-02-07,12098.349609
2020-02-10,12031.5
2020-02-11,12107.900391
2020-02-12,12201.200195
2020-02-13,12174.650391
2020-02-14,12113.450195
2020-02-17,12045.799805
2020-02-18,11992.5
2020-02-19,12125.900391
2020-02-20,12080.849609
2020-02-24,11829.400391
2020-02-25,11797.900391
2020-02-26,11678.5
2020-02-27,11633.299805
2020-02-28,11201.75
2020-03-02,11132.75
2020-03-03,11303.299805
2020-03-04,11251
2020-03-05,11269
2020-03-06,10989.450195
2020-03-09,10451.450195
2020-03-11,10458.400391
2020-03-12,9590.150391
2020-03-13,9955.200195
2020-03-16,9197.400391
2020-03-17,8967.049805
2020-03-18,8468.799805
2020-03-19,8263.450195
2020-03-20,8745.450195
2020-03-23,7610.25
2020-03-24,7801.049805
2020-03-25,8317.849609
2020-03-26,8641.450195
2020-03-27,8660.25
2020-03-30,8281.099609
2020-03-31,8597.75
2020-04-01,8253.799805
2020-04-03,8083.799805
2020-04-07,8792.200195
2020-04-08,8748.75
2020-04-09,9111.900391
2020-04-13,8993.849609
2020-04-15,8925.299805
2020-04-16,8992.799805
2020-04-17,9266.75
2020-04-20,9261.849609
2020-04-21,8981.450195
2020-04-22,9187.299805
2020-04-23,9313.900391
2020-04-24,9154.400391
2020-04-27,9282.299805
2020-04-28,9380.900391
2020-04-29,9553.349609
2020-04-30,9859.900391
2020-05-04,9293.5
2020-05-05,9205.599609
2020-05-06,9270.900391
2020-05-07,9199.049805
2020-05-08,9251.5
2020-05-11,9239.200195
2020-05-12,9196.549805
2020-05-13,9383.549805
2020-05-14,9142.75
2020-05-15,9136.849609
2020-05-18,8823.25
2020-05-19,8879.099609
2020-05-20,9066.549805
2020-05-21,9106.25
2020-05-22,9039.25
2020-05-26,9029.049805
2020-05-27,9314.950195
2020-05-28,9490.099609
2020-05-29,9580.299805
2020-06-01,9826.150391
2020-06-02,9979.099609
2020-06-03,10061.549805
2020-06-04,10029.099609
2020-06-05,10142.150391
2020-06-08,10167.450195
2020-06-09,10046.650391
2020-06-10,10116.150391
2020-06-11,9902
2020-06-12,9972.900391
2020-06-15,9813.700195
2020-06-16,9914
2020-06-17,9881.150391
2020-06-18,10091.650391
2020-06-19,10244.400391
2020-06-22,10311.200195
2020-06-23,10471
2020-06-24,10305.299805
2020-06-25,10288.900391
2020-06-26,10383
2020-06-29,10312.400391
2020-06-30,10302.099609
2020-07-01,10430.049805
2020-07-02,10551.700195
2020-07-03,10607.349609
2020-07-06,10763.650391
2020-07-07,10799.650391
2020-07-08,10705.75
2020-07-09,10813.450195
2020-07-10,10768.049805
2020-07-13,10802.700195
2020-07-14,10607.349609
2020-07-15,10618.200195
2020-07-16,10739.950195
2020-07-17,10901.700195
2020-07-20,11022.200195
2020-07-21,11162.25
2020-07-22,11132.599609
2020-07-23,11215.450195
2020-07-24,11194.150391
2020-07-27,11131.799805
2020-07-28,11300.549805
2020-07-29,11202.849609
2020-07-30,11102.150391
2020-07-31,11073.450195
2020-08-03,10891.599609
2020-08-04,11095.25
2020-08-05,11101.650391
2020-08-06,11200.150391
2020-08-07,11214.049805
2020-08-10,11270.150391
2020-08-11,11322.5
2020-08-12,11308.400391
2020-08-13,11300.450195
2020-08-14,11178.400391
2020-08-17,11247.099609
2020-08-18,11385.349609
2020-08-19,11408.400391
2020-08-20,11312.200195
2020-08-21,11371.599609
2020-08-24,11466.450195
2020-08-25,11472.25
2020-08-26,11549.599609
2020-08-27,11559.25
2020-08-28,11647.599609
2020-08-31,11387.5
2020-09-01,11470.25
2020-09-02,11535
2020-09-03,11527.450195
2020-09-04,11333.849609
2020-09-07,11355.049805
2020-09-08,11317.349609
2020-09-09,11278
2020-09-10,11449.25
2020-09-11,11464.450195
2020-09-14,11440.049805
2020-09-15,11521.799805
2020-09-16,11604.549805
2020-09-17,11516.099609
2020-09-18,11504.950195
2020-09-21,11250.549805
2020-09-22,11153.650391
2020-09-23,11131.849609
2020-09-24,10805.549805
2020-09-25,11050.25
2020-09-28,11227.549805
2020-09-29,11222.400391
2020-09-30,11247.549805
2020-10-01,11416.950195
2020-10-05,11503.349609
2020-10-06,11662.400391
2020-10-07,11738.849609
2020-10-08,11834.599609
2020-10-09,11914.200195
2020-10-12,11930.950195
2020-10-13,11934.5
2020-10-14,11971.049805
2020-10-15,11680.349609
2020-10-16,11762.450195
2020-10-19,11873.049805
2020-10-20,11896.799805
2020-10-21,11937.650391
2020-10-22,11896.450195
2020-10-23,11930.349609
2020-10-26,11767.75
2020-10-27,11889.400391
2020-10-28,11729.599609
2020-10-29,11670.799805
2020-10-30,11642.400391
2020-11-02,11669.150391
2020-11-03,11813.5
2020-11-04,11908.5
2020-11-05,12120.299805
2020-11-06,12263.549805
2020-11-09,12461.049805
2020-11-10,12631.099609
2020-11-11,12749.150391
2020-11-12,12690.799805
2020-11-13,12719.950195
2020-11-17,12874.200195
2020-11-18,12938.25
2020-11-19,12771.700195
2020-11-20,12859.049805
2020-11-23,12926.450195
2020-11-24,13055.150391
2020-11-25,12858.400391
2020-11-26,12987
2020-11-27,12968.950195
2020-12-01,13109.049805
2020-12-02,13113.75
2020-12-03,13133.900391
2020-12-04,13258.549805
2020-12-07,13355.75
2020-12-08,13392.950195
2020-12-09,13529.099609
2020-12-10,13478.299805
2020-12-11,13513.849609
2020-12-14,13558.150391
2020-12-15,13567.849609
2020-12-16,13682.700195
2020-12-17,13740.700195
2020-12-18,13760.549805
2020-12-21,13328.400391
2020-12-22,13466.299805
2020-12-23,13601.099609
2020-12-24,13749.25
2020-12-28,13873.200195
2020-12-29,13932.599609
2020-12-30,13981.950195
2020-12-31,13981.75
2021-01-01,14018.5
2021-01-04,14132.900391
2021-01-05,14199.5
2021-01-06,14146.25
2021-01-07,14137.349609
2021-01-08,14347.25
2021-01-11,14484.75
2021-01-12,14563.450195
2021-01-13,14564.849609
2021-01-14,14595.599609
2021-01-15,14433.700195
2021-01-18,14281.299805
2021-01-19,14521.150391
2021-01-20,14644.700195
2021-01-21,14590.349609
2021-01-22,14371.900391
2021-01-25,14238.900391
2021-01-27,13967.5
2021-01-28,13817.549805
2021-01-29,13634.599609
2021-02-01,14281.200195
2021-02-02,14647.849609
2021-02-03,14789.950195
2021-02-04,14895.650391
2021-02-05,14924.25
2021-02-08,15115.799805
2021-02-09,15109.299805
2021-02-10,15106.5
2021-02-11,15173.299805
2021-02-12,15163.299805
2021-02-15,15314.700195
2021-02-16,15313.450195
2021-02-17,15208.900391
2021-02-18,15118.950195
2021-02-19,14981.75
2021-02-22,14675.700195
2021-02-23,14707.799805
2021-02-24,14982
2021-02-25,15097.349609
2021-02-26,14529.150391
2021-03-01,14761.549805
2021-03-02,14919.099609
2021-03-03,15245.599609
2021-03-04,15080.75
2021-03-05,14938.099609
2021-03-08,14956.200195
2021-03-09,15098.400391
2021-03-10,15174.799805
2021-03-12,15030.950195
2021-03-15,14929.5
2021-03-16,14910.450195
2021-03-17,14721.299805
2021-03-18,14557.849609
2021-03-19,14744
2021-03-22,14736.400391
2021-03-23,14814.75
2021-03-24,14549.400391
2021-03-25,14324.900391
2021-03-26,14507.299805
2021-03-30,14845.099609
2021-03-31,14690.700195
2021-04-01,14867.349609
2021-04-05,14637.799805
2021-04-06,14683.5
2021-04-07,14819.049805
2021-04-08,14873.799805
2021-04-09,14834.849609
2021-04-12,14310.799805
2021-04-13,14504.799805
2021-04-15,14581.450195
2021-04-16,14617.849609
2021-04-19,14359.450195
2021-04-20,14296.400391
2021-04-22,14406.150391
2021-04-23,14341.349609
2021-04-26,14485
2021-04-27,14653.049805
2021-04-28,14864.549805
2021-04-29,14894.900391
2021-04-30,14631.099609
2021-05-03,14634.150391
2021-05-04,14496.5
2021-05-05,14617.849609
2021-05-06,14724.799805
2021-05-07,14823.150391
2021-05-10,14942.349609
2021-05-11,14850.75
2021-05-12,14696.5
2021-05-14,14677.799805
2021-05-17,14923.150391
2021-05-18,15108.099609
2021-05-19,15030.150391
2021-05-20,14906.049805
2021-05-21,15175.299805
2021-05-24,15197.700195
2021-05-25,15208.450195
2021-05-26,15301.450195
2021-05-27,15337.849609
2021-05-28,15435.650391
2021-05-31,15582.799805
2021-06-01,15574.849609
2021-06-02,15576.200195
2021-06-03,15690.349609
2021-06-04,15670.25
2021-06-07,15751.650391
2021-06-08,15740.099609
2021-06-09,15635.349609
2021-06-10,15737.75
2021-06-11,15799.349609
2021-06-14,15811.849609
2021-06-15,15869.25
2021-06-16,15767.549805
2021-06-17,15691.400391
2021-06-18,15683.349609
2021-06-21,15746.5
2021-06-22,15772.75
2021-06-23,15686.950195
2021-06-24,15790.450195
2021-06-25,15860.349609
2021-06-28,15814.700195
2021-06-29,15748.450195
2021-06-30,15721.5
2021-07-01,15680
2021-07-02,15722.200195
2021-07-05,15834.349609
2021-07-06,15818.25
2021-07-07,15879.650391
2021-07-08,15727.900391
2021-07-09,15689.799805
2021-07-12,15692.599609
2021-07-13,15812.349609
2021-07-14,15853.950195
2021-07-15,15924.200195
2021-07-16,15923.400391
2021-07-19,15752.400391
2021-07-20,15632.099609
2021-07-22,15824.049805
2021-07-23,15856.049805
2021-07-26,15824.450195
2021-07-27,15746.450195
2021-07-28,15709.400391
2021-07-29,15778.450195
2021-07-30,15763.049805
2021-08-02,15885.150391
2021-08-03,16130.75
2021-08-04,16258.799805
2021-08-05,16294.599609
2021-08-06,16238.200195
2021-08-09,16258.25
2021-08-10,16280.099609
2021-08-11,16282.25
2021-08-12,16364.400391
2021-08-13,16529.099609
2021-08-16,16563.050781
2021-08-17,16614.599609
2021-08-18,16568.849609
2021-08-20,16450.5
2021-08-23,16496.449219
2021-08-24,16624.599609
2021-08-25,16634.650391
2021-08-26,16636.900391
2021-08-27,16705.199219
2021-08-30,16931.050781
2021-08-31,17132.199219
2021-09-01,17076.25
2021-09-02,17234.150391
2021-09-03,17323.599609
2021-09-06,17377.800781
2021-09-07,17362.099609
2021-09-08,17353.5
2021-09-09,17369.25
2021-09-13,17355.300781
2021-09-14,17380
2021-09-15,17519.449219
2021-09-16,17629.5
2021-09-17,17585.150391
2021-09-20,17396.900391
2021-09-21,17562
2021-09-22,17546.650391
2021-09-23,17822.949219
2021-09-24,17853.199219
2021-09-27,17855.099609
2021-09-28,17748.599609
2021-09-29,17711.300781
2021-09-30,17618.150391
2021-10-01,17532.050781
2021-10-04,17691.25
2021-10-05,17822.300781
2021-10-06,17646
2021-10-07,17790.349609
2021-10-08,17895.199219
2021-10-11,17945.949219
2021-10-12,17991.949219
2021-10-13,18161.75
2021-10-14,18338.550781
2021-10-18,18477.050781
2021-10-19,18418.75
2021-10-20,18266.599609
2021-10-21,18178.099609
2021-10-22,18114.900391
2021-10-25,18125.400391
2021-10-26,18268.400391
2021-10-27,18210.949219
2021-10-28,17857.25
2021-10-29,17671.650391
2021-11-01,17929.650391
2021-11-02,17888.949219
2021-11-03,17829.199219
2021-11-04,17916.800781
2021-11-08,18068.550781
2021-11-09,18044.25
2021-11-10,18017.199219
2021-11-11,17873.599609
2021-11-12,18102.75
2021-11-15,18109.449219
2021-11-16,17999.199219
2021-11-17,17898.650391
2021-11-18,17764.800781
2021-11-22,17416.550781
2021-11-23,17503.349609
2021-11-24,17415.050781
2021-11-25,17536.25
2021-11-26,17026.449219
2021-11-29,17053.949219
2021-11-30,16983.199219
2021-12-01,17166.900391
2021-12-02,17401.650391
2021-12-03,17196.699219
2021-12-06,16912.25
2021-12-07,17176.699219
2021-12-08,17469.75
2021-12-09,17516.849609
2021-12-10,17511.300781
2021-12-13,17368.25
2021-12-14,17324.900391
2021-12-15,17221.400391
2021-12-16,17248.400391
2021-12-17,16985.199219
2021-12-20,16614.199219
2021-12-21,16770.849609
2021-12-22,16955.449219
2021-12-23,17072.599609
2021-12-24,17003.75
2021-12-27,17086.25
2021-12-28,17233.25
2021-12-29,17213.599609
2021-12-30,17203.949219
2021-12-31,17354.050781
2022-01-03,17625.699219
2022-01-04,17805.25
2022-01-05,17925.25
2022-01-06,17745.900391
2022-01-07,17812.699219
2022-01-10,18003.300781
2022-01-11,18055.75
2022-01-12,18212.349609
2022-01-13,18257.800781
2022-01-14,18255.75
2022-01-17,18308.099609
2022-01-18,18113.050781
2022-01-19,17938.400391
2022-01-20,17757
2022-01-21,17617.150391
2022-01-24,17149.099609
2022-01-25,17277.949219
2022-01-27,17110.150391
2022-01-28,17101.949219
2022-01-31,17339.849609
2022-02-01,17576.849609
2022-02-02,17780
2022-02-03,17560.199219
2022-02-04,17516.300781
2022-02-07,17213.599609
2022-02-08,17266.75
2022-02-09,17463.800781
2022-02-10,17605.849609
2022-02-11,17374.75
2022-02-14,16842.800781
2022-02-15,17352.449219
2022-02-16,17322.199219
2022-02-17,17304.599609
2022-02-18,17276.300781
2022-02-21,17206.650391
2022-02-22,17092.199219
2022-02-23,17063.25
2022-02-24,16247.950195
2022-02-25,16658.400391
2022-02-28,16793.900391
2022-03-02,16605.949219
2022-03-03,16498.050781
2022-03-04,16245.349609
2022-03-07,15863.150391
2022-03-08,16013.450195
2022-03-09,16345.349609
2022-03-10,16594.900391
2022-03-11,16630.449219
2022-03-14,16871.300781
2022-03-15,16663
2022-03-16,16975.349609
2022-03-17,17287.050781
2022-03-21,17117.599609
2022-03-22,17315.5
2022-03-23,17245.650391
2022-03-24,17222.75
2022-03-25,17153
2022-03-28,17222
2022-03-29,17325.300781
2022-03-30,17498.25
2022-03-31,17464.75
2022-04-01,17670.449219
2022-04-04,18053.400391
2022-04-05,17957.400391
2022-04-06,17807.650391
2022-04-07,17639.550781
2022-04-08,17784.349609
2022-04-11,17674.949219
2022-04-12,17530.300781
2022-04-13,17475.650391
