Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2013-01-24,121.37850189208984,161.16885375976562,395.91796875,86.1159896850586,263.68896484375,1484.06201171875,8.624897003173828,36.85524368286133,305.97235107421875,135.82376098632812,8132.6142578125,363.53558349609375,127.47076416015625,351.056396484375,230.4574432373047,43.01388931274414,124.05245971679688,1237.562744140625,104.1930160522461,29.532798767089844,386.2706298828125,183.62118530273438,138.52101135253906,26.802248001098633,400.28265380859375,255.34002685546875,323.94500732421875,552.9486694335938,581.6344604492188,395.41180419921875,1385.218017578125,80.43114471435547,126.05924224853516,38.690574645996094,202.5841827392578,211.85618591308594,326.3346862792969,522.558349609375,282.8253479003906,12.866433143615723,190.33607482910156,85.93467712402344,1862.244384765625,56.94866943359375,72.57831573486328,92.87652587890625,207.9982147216797,6019.35009765625
2013-01-25,121.70540618896484,162.72129821777344,395.97186279296875,87.3039321899414,261.79095458984375,1533.4190673828125,8.662322044372559,37.21413040161133,304.7887268066406,137.27359008789062,8115.1650390625,369.90362548828125,126.50634002685547,352.86138916015625,226.55618286132812,43.512325286865234,126.78913879394531,1233.787841796875,106.47996520996094,29.97754669189453,392.6150817871094,184.95362854003906,139.59210205078125,27.630615234375,401.1659240722656,256.8410949707031,329.9720764160156,561.5672607421875,591.2855834960938,406.3191223144531,1439.8145751953125,79.9295654296875,127.8395004272461,38.708003997802734,201.84292602539062,216.5557098388672,334.81182861328125,527.2586669921875,290.1019592285156,12.937999725341797,193.40086364746094,89.30720520019531,1830.5360107421875,58.54655075073242,73.0622329711914,92.22721862792969,210.07174682617188,6074.64990234375
2013-01-28,127.7299575805664,161.00540161132812,395.3876647949219,88.51519012451172,266.8332824707031,1538.3214111328125,8.614956855773926,36.841949462890625,302.1255187988281,138.5915985107422,8037.47607421875,371.5304870605469,126.95149230957031,352.06317138671875,225.3822784423828,44.07231903076172,129.6840362548828,1257.171630859375,108.30950927734375,29.160757064819336,387.54766845703125,187.68150329589844,140.05783081054688,27.2078857421875,402.0955810546875,256.4761657714844,331.3857727050781,557.5858764648438,586.0380249023438,407.8515625,1447.6461181640625,79.07684326171875,125.53459930419922,39.0218620300293,198.60128784179688,214.64743041992188,331.067138671875,529.0484008789062,297.378662109375,12.903014183044434,195.2358856201172,88.56135559082031,1801.7884521484375,58.49862289428711,74.11967468261719,95.75719451904297,212.51390075683594,6074.7998046875
2013-01-29,136.1830291748047,161.00540161132812,398.2996826171875,85.27739715576172,278.6362609863281,1497.921875,8.580181121826172,36.288108825683594,295.4886779785156,139.81080627441406,7932.69677734375,369.90362548828125,128.9545135498047,351.537109375,233.13809204101562,43.14310836791992,128.80906677246094,1265.2808837890625,105.61092376708984,28.472257614135742,386.0645446777344,189.40809631347656,142.10687255859375,26.511892318725586,400.422119140625,255.4130401611328,334.68450927734375,559.5062866210938,585.1573486328125,405.01202392578125,1434.053466796875,78.90127563476562,124.91615295410156,39.09160614013672,195.3486328125,212.1405029296875,326.8400573730469,529.0092163085938,293.23431396484375,12.691485404968262,192.44972229003906,88.65863800048828,1773.6614990234375,58.59450149536133,73.24144744873047,93.54411315917969,204.54232788085938,6049.89990234375
2013-01-30,133.24078369140625,163.62005615234375,402.0879821777344,86.95451354980469,283.50848388671875,1495.341552734375,8.645429611206055,36.27479934692383,291.3458557128906,138.36093139648438,8100.7060546875,379.0605773925781,129.9189453125,350.6029052734375,235.83998107910156,41.740081787109375,128.2691650390625,1255.598876953125,105.24502563476562,28.446592330932617,393.39788818359375,191.2214813232422,141.66445922851562,26.785167694091797,404.2803955078125,254.65115356445312,336.7182922363281,561.4267578125,573.8364868164062,403.1640930175781,1442.0201416015625,78.14889526367188,126.86502838134766,38.88236618041992,199.0106658935547,209.8704376220703,325.6913757324219,529.48095703125,288.3671875,12.922097206115723,194.2655792236328,87.3290786743164,1799.6871337890625,59.69702911376953,74.35266876220703,95.10790252685547,202.5609588623047,6055.75
2013-01-31,140.61973571777344,166.6024169921875,404.5506591796875,87.3039321899414,284.24505615234375,1494.4571533203125,8.556995391845703,36.372291564941406,287.11859130859375,134.6045379638672,8264.3896484375,378.40985107421875,131.06881713867188,347.5552673339844,240.77001953125,42.121604919433594,128.08297729492188,1273.7745361328125,106.29701232910156,28.108760833740234,390.5140075683594,187.82342529296875,143.2711181640625,27.95085906982422,405.1636047363281,254.5461883544922,337.4871520996094,566.1107177734375,565.7999877929688,400.7978515625,1423.74609375,78.80097198486328,127.31481170654297,38.42903518676758,196.18948364257812,210.03414916992188,329.8955078125,528.6943359375,287.2106018066406,12.879156112670898,191.9501190185547,86.32380676269531,1817.069580078125,59.61713790893555,73.76121520996094,95.50114440917969,212.05313110351562,6034.75
2013-02-01,140.05929565429688,162.43527221679688,408.2715759277344,89.44694519042969,285.09490966796875,1515.688720703125,8.586142539978027,37.453392028808594,278.4948425292969,135.75784301757812,8128.86572265625,385.2426452636719,132.3114776611328,352.8885803222656,242.54998779296875,42.238529205322266,128.07369995117188,1265.350830078125,103.64415740966797,28.938377380371094,383.0159606933594,184.6697235107422,144.08607482910156,28.76640510559082,407.48779296875,252.85342407226562,333.49395751953125,571.3569946289062,562.6808471679688,399.37811279296875,1449.0416259765625,78.7257308959961,124.5038833618164,38.516212463378906,197.81581115722656,207.82437133789062,330.7685546875,530.2479858398438,271.45257568359375,12.75033187866211,193.07420349121094,85.1888198852539,1755.180908203125,58.69035720825195,73.05326843261719,97.3667221069336,213.20510864257812,5998.89990234375
2013-02-04,140.01258850097656,160.96458435058594,417.2952575683594,87.79309844970703,279.0611877441406,1522.06591796875,8.56196403503418,37.11222839355469,279.889892578125,138.36093139648438,8050.19384765625,375.0631408691406,130.03021240234375,346.9112854003906,245.7640838623047,41.82007598876953,127.00321960449219,1270.768798828125,103.55268096923828,28.138694763183594,384.869873046875,186.3411865234375,143.08482360839844,28.061880111694336,404.5592956542969,252.54774475097656,335.67657470703125,559.3189086914062,563.2680053710938,398.3865051269531,1439.7696533203125,78.02349853515625,122.08655548095703,38.77775192260742,196.20053100585938,202.6769256591797,330.6766662597656,533.4928588867188,281.4278564453125,12.56584358215332,190.297607421875,82.69185638427734,1812.1033935546875,57.6357536315918,73.14288330078125,95.98582458496094,214.44921875,5987.25
2013-02-05,140.33949279785156,165.09080505371094,416.9312744140625,89.16742706298828,275.55804443359375,1544.256103515625,8.481145858764648,36.487483978271484,274.5634460449219,138.29507446289062,8044.2138671875,378.64227294921875,129.6036376953125,344.64373779296875,245.58056640625,42.44775390625,124.9367904663086,1252.48779296875,103.8271255493164,28.343955993652344,380.25579833984375,183.8655548095703,140.84947204589844,28.390657424926758,403.5366516113281,251.4801025390625,337.5367736816406,557.3516235351562,563.0110473632812,399.8288269042969,1440.6248779296875,77.97332763671875,122.06779479980469,38.219791412353516,193.5563507080078,204.30511474609375,344.36865234375,534.9484252929688,276.8016662597656,12.55630111694336,185.7244110107422,84.11869812011719,1838.8931884765625,56.804847717285156,72.94572448730469,93.9922103881836,217.53648376464844,5956.89990234375
2013-02-06,144.7294921875,168.56341552734375,415.6056213378906,89.7497329711914,275.7374572753906,1534.7462158203125,8.478166580200195,37.072349548339844,276.1275329589844,138.39390563964844,8042.830078125,376.5040588378906,126.98857116699219,344.53485107421875,236.7875518798828,42.3123779296875,124.74130249023438,1244.4835205078125,104.6504135131836,28.322574615478516,374.2820129394531,182.16259765625,141.96717834472656,28.420543670654297,399.30645751953125,253.31423950195312,344.8287048339844,561.4267578125,555.2132568359375,398.9498596191406,1465.3800048828125,76.14250946044922,120.58740997314453,38.13262176513672,193.7554931640625,202.34091186523438,343.9091491699219,539.078369140625,275.83782958984375,12.642183303833008,188.22239685058594,82.7567138671875,1874.4691162109375,57.25226593017578,72.70378112792969,93.53495788574219,219.42567443847656,5959.2001953125
2013-02-07,145.57015991210938,163.37493896484375,413.7811279296875,86.83806610107422,275.8224182128906,1521.4761962890625,8.357271194458008,36.40772247314453,270.63214111328125,136.779296875,8044.39404296875,366.3710021972656,127.52644348144531,343.8001708984375,237.84188842773438,41.28472137451172,124.49925994873047,1227.4962158203125,103.68990325927734,27.343278884887695,375.72393798828125,180.522705078125,141.59458923339844,27.85691261291504,400.654541015625,254.5461883544922,341.0835266113281,557.3984375,549.1217041015625,404.1105651855469,1460.428955078125,74.2614974975586,119.87528228759766,38.91724395751953,193.14698791503906,200.43698120117188,344.36865234375,545.6076049804688,278.1509094238281,12.417936325073242,190.21116638183594,82.72428131103516,1834.9771728515625,55.73427200317383,72.71273803710938,92.89482879638672,213.06683349609375,5938.7998046875
2013-02-08,141.83399963378906,154.87733459472656,406.5594177246094,85.51033020019531,273.98114013671875,1508.97998046875,8.286720275878906,35.570308685302734,272.06939697265625,136.38388061523438,8051.4443359375,353.8673095703125,125.65320587158203,336.5802307128906,233.92347717285156,41.30317306518555,124.7692642211914,1201.875244140625,100.3509521484375,27.364665985107422,373.00494384765625,178.20480346679688,140.5235137939453,26.917539596557617,394.93682861328125,254.54159545898438,336.4950256347656,559.6937255859375,554.5159301757812,398.7020568847656,1429.2374267578125,74.2614974975586,117.53288269042969,38.795188903808594,191.078125,196.95220947265625,342.8065185546875,559.5511474609375,275.0668029785156,12.32409954071045,192.5265655517578,83.08099365234375,1799.7828369140625,54.28019714355469,73.9135513305664,93.21488189697266,212.05313110351562,5903.5
2013-02-11,143.37515258789062,153.9376983642578,407.4582824707031,84.90472412109375,282.1582946777344,1507.4320068359375,8.24631404876709,35.67221450805664,267.3348083496094,134.0114288330078,7993.78759765625,367.2076721191406,125.5419692993164,344.4623107910156,234.01734924316406,41.26009750366211,122.77722930908203,1191.7735595703125,102.7293701171875,27.30479621887207,379.472900390625,177.03005981445312,139.31268310546875,26.678417205810547,398.4232177734375,254.77890014648438,333.2459411621094,556.83642578125,546.718017578125,397.7555236816406,1403.2218017578125,74.06086730957031,115.58396911621094,39.24852752685547,192.15127563476562,197.65866088867188,344.29974365234375,556.4439697265625,280.36767578125,12.2398099899292,192.01736450195312,82.7567138671875,1826.763671875,54.903385162353516,73.393798828125,94.50432586669922,212.6521453857422,5897.85009765625
2013-02-12,143.56195068359375,154.34620666503906,405.3011474609375,84.22919464111328,280.0525817871094,1530.5806884765625,8.22710132598877,36.35898971557617,272.4920654296875,132.0343780517578,7960.36328125,365.4878845214844,128.0086212158203,347.4010314941406,228.0500946044922,41.03241729736328,126.31439971923828,1189.9208984375,103.0038070678711,27.916322708129883,379.0197448730469,177.99978637695312,139.73182678222656,27.07552719116211,407.9062194824219,251.42083740234375,333.0227355957031,566.7664794921875,548.60791015625,398.6569519042969,1403.356689453125,73.93548583984375,119.95027160644531,39.35314178466797,193.71124267578125,197.8352508544922,354.5688171386719,554.61474609375,287.74072265625,12.242989540100098,190.2399444580078,81.84871673583984,1833.9742431640625,54.53586959838867,73.81497955322266,95.50114440917969,211.77664184570312,5922.5
2013-02-13,144.68276977539062,155.1632843017578,401.8454284667969,84.4155502319336,279.03289794921875,1488.30126953125,8.342697143554688,35.57474136352539,275.5780334472656,128.57455444335938,8011.94970703125,360.56072998046875,128.9545135498047,345.6142272949219,224.067626953125,40.37398147583008,132.05767822265625,1184.3988037109375,101.08277130126953,27.078142166137695,375.5179748535156,180.16795349121094,139.87152099609375,27.344526290893555,409.6725769042969,254.55072021484375,331.2369689941406,556.6958618164062,543.8558349609375,404.2908630371094,1379.501708984375,74.36182403564453,121.24325561523438,38.32441329956055,194.4967498779297,194.2427978515625,356.29180908203125,564.5858154296875,293.6679992675781,11.959897994995117,192.2671661376953,81.39472198486328,1855.988525390625,53.01787185668945,73.38484191894531,93.6904296875,210.1638946533203,5932.9501953125
2013-02-14,138.61155700683594,155.898681640625,406.7930908203125,84.76493835449219,270.4874572753906,1476.35791015625,8.558320999145508,34.32526779174805,263.5301208496094,127.05878448486328,8006.9951171875,354.8435363769531,130.16004943847656,340.017822265625,229.38613891601562,41.186256408691406,131.85289001464844,1167.760498046875,101.21998596191406,26.847225189208984,382.7687683105469,177.58197021484375,140.05783081054688,27.032821655273438,410.2770080566406,256.6676940917969,330.0711975097656,552.90185546875,528.8287353515625,406.0035400390625,1337.0125732421875,74.88850402832031,120.79351806640625,36.85978317260742,189.41859436035156,190.88723754882812,357.8998718261719,569.4236450195312,286.4395446777344,12.115755081176758,192.53616333007812,76.9844970703125,1865.44384765625,52.13902282714844,70.93836975097656,91.7151107788086,209.74917602539062,5896.9501953125
2013-02-15,140.05929565429688,157.00173950195312,408.25811767578125,85.9994888305664,273.6978759765625,1452.582763671875,8.540766716003418,33.62963104248047,267.71527099609375,123.99436950683594,8005.033203125,354.8435363769531,129.77053833007812,329.9588928222656,227.02137756347656,41.690860748291016,129.7584991455078,1174.5068359375,100.30523681640625,26.543601989746094,380.75006103515625,176.89601135253906,139.9879913330078,26.883378982543945,408.92889404296875,254.46405029296875,332.5267028808594,550.13818359375,529.8928833007812,404.71905517578125,1327.830322265625,75.21453857421875,120.96215057373047,37.412208557128906,187.15057373046875,192.412109375,361.23101806640625,567.2405395507812,293.4270935058594,11.9630765914917,191.89247131347656,79.44904327392578,1843.286376953125,52.730255126953125,71.55670166015625,91.80656433105469,208.73545837402344,5887.39990234375
